Date,Open,High,Low,Close,Volume
"Jan 31, 2023","57.03","58.11","56.78","58.06","945,500"
"Jan 30, 2023","57.28","58.01","57.02","57.09","1,039,600"
"Jan 27, 2023","57.01","58.18","56.71","58.01","815,000"
"Jan 26, 2023","57.23","57.48","56.25","57.21","591,900"
"Jan 25, 2023","55.36","56.61","55.00","56.57","723,200"
"Jan 24, 2023","56.48","56.93","56.18","56.28","605,700"
"Jan 23, 2023","56.01","57.07","55.73","56.84","827,300"
"Jan 20, 2023","54.24","55.85","54.24","55.79","803,200"
"Jan 19, 2023","53.86","54.64","53.56","54.20","712,500"
"Jan 18, 2023","55.75","56.47","54.32","54.36","783,800"
"Jan 17, 2023","54.70","55.58","54.48","55.43","1,012,300"
"Jan 13, 2023","53.70","54.57","52.69","54.51","842,500"
"Jan 12, 2023","53.43","54.42","52.82","54.14","2,822,600"
"Jan 11, 2023","52.99","53.81","52.63","53.26","1,436,000"
"Jan 10, 2023","52.30","52.85","51.82","52.50","1,370,200"
"Jan 9, 2023","52.29","53.24","51.76","52.24","1,523,700"
"Jan 6, 2023","50.87","51.56","50.27","51.50","1,316,300"
"Jan 5, 2023","50.18","50.74","49.80","50.12","840,500"
"Jan 4, 2023","51.41","51.70","50.02","50.80","1,729,000"
"Jan 3, 2023","51.11","51.71","50.03","50.60","920,500"
"Dec 30, 2022","49.98","50.63","49.33","50.56","800,900"
"Dec 29, 2022","49.30","50.72","48.52","50.48","845,200"
"Dec 28, 2022","49.00","49.53","48.50","48.56","976,400"
"Dec 27, 2022","48.52","49.44","48.08","49.02","736,400"
"Dec 23, 2022","48.57","48.90","48.10","48.54","593,900"
"Dec 22, 2022","49.09","49.20","47.52","48.73","1,020,600"
"Dec 21, 2022","49.49","50.26","49.01","49.81","1,474,700"
"Dec 20, 2022","49.39","49.86","48.84","49.15","1,087,200"
"Dec 19, 2022","50.08","50.08","49.17","49.56","1,477,400"
"Dec 16, 2022","51.20","51.25","49.33","49.83","3,236,800"
"Dec 15, 2022","54.11","54.11","51.73","51.87","1,465,000"
"Dec 14, 2022","54.86","56.04","53.73","54.56","1,823,700"
"Dec 13, 2022","53.31","56.54","53.31","55.03","3,277,900"
"Dec 12, 2022","57.50","58.88","57.19","58.78","1,188,900"
"Dec 9, 2022","57.71","58.39","56.34","57.50","1,751,200"
"Dec 8, 2022","57.91","58.13","57.15","57.71","973,400"
"Dec 7, 2022","57.90","58.62","56.95","57.48","1,397,100"
"Dec 6, 2022","59.76","59.86","58.08","58.54","1,283,700"
"Dec 5, 2022","60.35","60.72","59.55","59.85","1,112,000"
"Dec 2, 2022","59.56","61.23","59.56","61.04","633,800"
"Dec 1, 2022","59.90","62.00","59.90","61.12","1,301,900"
"Nov 30, 2022","56.53","59.91","55.95","59.75","2,121,800"
"Nov 29, 2022","57.85","57.85","55.79","56.39","832,500"
"Nov 28, 2022","57.76","58.30","57.22","57.46","869,700"
"Nov 25, 2022","58.53","58.80","58.12","58.54","362,300"
"Nov 23, 2022","58.07","59.10","57.97","58.71","730,600"
